"latitude";"longitude";"BiomasaPromedio"
-8675100;264150;229.895
-8674650;264150;230.128
-8674200;264150;230.324
-8673750;264150;230.475
-8673300;264150;230.577
-8672850;264150;230.63
-8672400;264150;230.639
-8671950;264150;230.612
-8671500;264150;230.558
-8671050;264150;230.486
-8670600;264150;230.406
-8670150;264150;230.318
-8669700;264150;230.214
-8669250;264150;230.084
-8668800;264150;229.945
-8668350;264150;229.811
-8667900;264150;229.688
-8667450;264150;229.574
-8667000;264150;229.466
-8666550;264150;229.359
-8666100;264150;229.244
-8665650;264150;229.111
-8665200;264150;228.965
-8664750;264150;228.809
-8664300;264150;228.643
-8663850;264150;228.469
-8663400;264150;228.285
-8662950;264150;228.091
-8662500;264150;227.889
-8662050;264150;227.68
-8661600;264150;227.465
-8661150;264150;227.248
-8660700;264150;227.034
-8660250;264150;226.825
-8659800;264150;226.623
-8754300;263700;204.732
-8753850;263700;204.699
-8753400;263700;204.672
-8752950;263700;204.655
-8752500;263700;204.649
-8752050;263700;204.658
-8751600;263700;204.739
-8751150;263700;205.168
-8750700;263700;205.713
-8750250;263700;206.333
-8749800;263700;206.993
-8749350;263700;207.662
-8748900;263700;208.319
-8748450;263700;208.945
-8748000;263700;209.497
-8747550;263700;209.935
-8747100;263700;210.278
-8746650;263700;210.543
-8746200;263700;210.723
-8745750;263700;210.8
-8745300;263700;210.758
-8744850;263700;210.594
-8744400;263700;210.336
-8743950;263700;210.067
-8743500;263700;209.885
-8743050;263700;209.788
-8742600;263700;209.735
-8742150;263700;209.697
-8741700;263700;209.66
-8741250;263700;209.623
-8740800;263700;209.589
-8740350;263700;209.531
-8739900;263700;209.331
-8739450;263700;209.145
-8739000;263700;209.161
-8738550;263700;209.681
-8738100;263700;210.368
-8737650;263700;211.086
-8737200;263700;211.823
-8736750;263700;212.577
-8736300;263700;213.343
-8735850;263700;214.128
-8735400;263700;214.932
-8734950;263700;215.751
-8734500;263700;216.578
-8734050;263700;217.405
-8733600;263700;218.228
-8733150;263700;219.051
-8732700;263700;219.884
-8732250;263700;220.741
-8731800;263700;221.625
-8731350;263700;222.52
-8730900;263700;223.406
-8730450;263700;224.269
-8730000;263700;225.125
-8729550;263700;226.034
-8729100;263700;227.028
-8728650;263700;227.962
-8728200;263700;228.556
-8727750;263700;228.94
-8727300;263700;229.13
-8726850;263700;229.089
-8726400;263700;228.741
-8725950;263700;228.029
-8725500;263700;227.058
-8725050;263700;225.948
-8724600;263700;224.772
-8724150;263700;223.578
-8723700;263700;222.399
-8723250;263700;221.26
-8722800;263700;220.189
-8722350;263700;219.228
-8721900;263700;218.425
-8721450;263700;217.79
-8721000;263700;217.318
-8720550;263700;217.04
-8720100;263700;217.055
-8719650;263700;217.238
-8719200;263700;217.525
-8718750;263700;217.892
-8718300;263700;218.321
-8717850;263700;218.775
-8717400;263700;219.191
-8716950;263700;219.512
-8716500;263700;219.767
-8716050;263700;220.004
-8715600;263700;220.243
-8715150;263700;220.495
-8714700;263700;220.765
-8714250;263700;221.062
-8713800;263700;221.419
-8713350;263700;222.022
-8712900;263700;223.274
-8712450;263700;224.673
-8712000;263700;225.913
-8711550;263700;227.018
-8711100;263700;228.034
-8710650;263700;228.939
-8710200;263700;229.648
-8709750;263700;230.072
-8709300;263700;230.243
-8708850;263700;230.265
-8708400;263700;230.226
-8707950;263700;230.178
-8707500;263700;230.141
-8707050;263700;230.111
-8706600;263700;230.048
-8706150;263700;229.84
-8705700;263700;229.373
-8705250;263700;228.743
-8704800;263700;228.053
-8704350;263700;227.339
-8703900;263700;226.623
-8703450;263700;225.94
-8703000;263700;225.327
-8702550;263700;224.807
-8702100;263700;224.354
-8701650;263700;223.815
-8701200;263700;223.302
-8700750;263700;222.828
-8700300;263700;222.376
-8699850;263700;221.928
-8699400;263700;221.465
-8698950;263700;220.972
-8698500;263700;220.465
-8698050;263700;220.017
-8697600;263700;219.695
-8697150;263700;219.503
-8696700;263700;219.405
-8696250;263700;219.369
-8695800;263700;219.372
-8695350;263700;219.397
-8694900;263700;219.429
-8694450;263700;219.428
-8694000;263700;219.305
-8693550;263700;219.13
-8693100;263700;218.92
-8692650;263700;218.635
-8692200;263700;218.241
-8691750;263700;217.8
-8691300;263700;217.378
-8690850;263700;217.012
-8690400;263700;216.763
-8689950;263700;216.766
-8689500;263700;216.905
-8689050;263700;217.126
-8688600;263700;217.418
-8688150;263700;217.771
-8687700;263700;218.17
-8687250;263700;218.599
-8686800;263700;219.049
-8686350;263700;219.53
-8685900;263700;220.061
-8685450;263700;220.627
-8685000;263700;221.21
-8684550;263700;221.801
-8684100;263700;222.395
-8683650;263700;222.986
-8683200;263700;223.57
-8682750;263700;224.142
-8682300;263700;224.699
-8681850;263700;225.237
-8681400;263700;225.734
-8680950;263700;226.083
-8680500;263700;226.449
-8680050;263700;226.897
-8679600;263700;227.372
-8679150;263700;227.803
-8678700;263700;228.112
-8678250;263700;228.332
-8677800;263700;228.528
-8677350;263700;228.744
-8676900;263700;229.002
-8676450;263700;229.232
-8676000;263700;229.455
-8675550;263700;229.679
-8675100;263700;229.897
-8674650;263700;230.1
-8674200;263700;230.276
-8673750;263700;230.416
-8673300;263700;230.513
-8672850;263700;230.563
-8672400;263700;230.567
-8671950;263700;230.532
-8671500;263700;230.469
-8671050;263700;230.392
-8670600;263700;230.311
-8670150;263700;230.234
-8669700;263700;230.146
-8669250;263700;229.993
-8668800;263700;229.832
-8668350;263700;229.686
-8667900;263700;229.555
-8667450;263700;229.435
-8667000;263700;229.322
-8666550;263700;229.209
-8666100;263700;229.09
-8665650;263700;228.96
-8665200;263700;228.818
-8664750;263700;228.665
-8664300;263700;228.501
-8663850;263700;228.328
-8663400;263700;228.144
-8662950;263700;227.95
-8662500;263700;227.747
-8662050;263700;227.537
-8661600;263700;227.321
-8661150;263700;227.103
-8660700;263700;226.886
-8660250;263700;226.674
-8659800;263700;226.467
-8659350;263700;226.267
-8754750;263250;204.695
-8754300;263250;204.663
-8753850;263250;204.642
-8753400;263250;204.632
-8752950;263250;204.641
-8752500;263250;204.674
-8752050;263250;204.757
-8751600;263250;204.95
-8751150;263250;205.323
-8750700;263250;205.831
-8750250;263250;206.417
-8749800;263250;207.048
-8749350;263250;207.695
-8748900;263250;208.336
-8748450;263250;208.95
-8748000;263250;209.511
-8747550;263250;210
-8747100;263250;210.414
-8746650;263250;210.758
-8746200;263250;211.021
-8745750;263250;211.184
-8745300;263250;211.223
-8744850;263250;211.127
-8744400;263250;210.917
-8743950;263250;210.654
-8743500;263250;210.443
-8743050;263250;210.359
-8742600;263250;210.354
-8742150;263250;210.369
-8741700;263250;210.39
-8741250;263250;210.418
-8740800;263250;210.463
-8740350;263250;210.491
-8739900;263250;210.271
-8739450;263250;210.032
-8739000;263250;209.917
-8738550;263250;210.409
-8738100;263250;211.039
-8737650;263250;211.697
-8737200;263250;212.387
-8736750;263250;213.106
-8736300;263250;213.834
-8735850;263250;214.588
-8735400;263250;215.372
-8734950;263250;216.176
-8734500;263250;216.983
-8734050;263250;217.78
-8733600;263250;218.558
-8733150;263250;219.32
-8732700;263250;220.083
-8732250;263250;220.88
-8731800;263250;221.733
-8731350;263250;222.606
-8730900;263250;223.452
-8730450;263250;224.245
-8730000;263250;224.968
-8729550;263250;225.709
-8729100;263250;226.747
-8728650;263250;227.702
-8728200;263250;228.377
-8727750;263250;228.783
-8727300;263250;228.942
-8726850;263250;228.846
-8726400;263250;228.472
-8725950;263250;227.82
-8725500;263250;226.945
-8725050;263250;225.925
-8724600;263250;224.825
-8724150;263250;223.695
-8723700;263250;222.574
-8723250;263250;221.494
-8722800;263250;220.484
-8722350;263250;219.579
-8721900;263250;218.807
-8721450;263250;218.187
-8721000;263250;217.73
-8720550;263250;217.469
-8720100;263250;217.555
-8719650;263250;217.801
-8719200;263250;218.147
-8718750;263250;218.576
-8718300;263250;219.074
-8717850;263250;219.62
-8717400;263250;220.128
-8716950;263250;220.4
-8716500;263250;220.59
-8716050;263250;220.762
-8715600;263250;220.93
-8715150;263250;221.105
-8714700;263250;221.297
-8714250;263250;221.517
-8713800;263250;221.782
-8713350;263250;222.218
-8712900;263250;223.4
-8712450;263250;224.698
-8712000;263250;225.912
-8711550;263250;227.029
-8711100;263250;228.066
-8710650;263250;229.017
-8710200;263250;229.787
-8709750;263250;230.142
-8709300;263250;230.288
-8708850;263250;230.338
-8708400;263250;230.331
-8707950;263250;230.297
-8707500;263250;230.243
-8707050;263250;230.16
-8706600;263250;230.012
-8706150;263250;229.743
-8705700;263250;229.315
-8705250;263250;228.753
-8704800;263250;228.094
-8704350;263250;227.349
-8703900;263250;226.535
-8703450;263250;225.721
-8703000;263250;224.986
-8702550;263250;224.368
-8702100;263250;223.839
-8701650;263250;223.34
-8701200;263250;222.869
-8700750;263250;222.43
-8700300;263250;222.013
-8699850;263250;221.605
-8699400;263250;221.193
-8698950;263250;220.773
-8698500;263250;220.362
-8698050;263250;219.995
-8697600;263250;219.71
-8697150;263250;219.515
-8696700;263250;219.401
-8696250;263250;219.349
-8695800;263250;219.343
-8695350;263250;219.368
-8694900;263250;219.412
-8694450;263250;219.445
-8694000;263250;219.344
-8693550;263250;219.225
-8693100;263250;219.113
-8692650;263250;218.941
-8692200;263250;218.519
-8691750;263250;218.049
-8691300;263250;217.623
-8690850;263250;217.258
-8690400;263250;217.002
-8689950;263250;217.046
-8689500;263250;217.215
-8689050;263250;217.463
-8688600;263250;217.784
-8688150;263250;218.167
-8687700;263250;218.593
-8687250;263250;219.036
-8686800;263250;219.468
-8686350;263250;219.899
-8685900;263250;220.421
-8685450;263250;220.971
-8685000;263250;221.524
-8684550;263250;222.083
-8684100;263250;222.644
-8683650;263250;223.204
-8683200;263250;223.757
-8682750;263250;224.298
-8682300;263250;224.819
-8681850;263250;225.308
-8681400;263250;225.734
-8680950;263250;226.074
-8680500;263250;226.423
-8680050;263250;226.991
-8679600;263250;227.604
-8679150;263250;228.131
-8678700;263250;228.415
-8678250;263250;228.603
-8677800;263250;228.771
-8677350;263250;228.946
-8676900;263250;229.167
-8676450;263250;229.341
-8676000;263250;229.514
-8675550;263250;229.697
-8675100;263250;229.882
-8674650;263250;230.061
-8674200;263250;230.223
-8673750;263250;230.357
-8673300;263250;230.452
-8672850;263250;230.498
-8672400;263250;230.492
-8671950;263250;230.442
-8671500;263250;230.362
-8671050;263250;230.268
-8670600;263250;230.173
-8670150;263250;230.089
-8669700;263250;230.006
-8669250;263250;229.84
-8668800;263250;229.675
-8668350;263250;229.528
-8667900;263250;229.397
-8667450;263250;229.277
-8667000;263250;229.164
-8666550;263250;229.051
-8666100;263250;228.934
-8665650;263250;228.807
-8665200;263250;228.669
-8664750;263250;228.519
-8664300;263250;228.358
-8663850;263250;228.186
-8663400;263250;228.003
-8662950;263250;227.81
-8662500;263250;227.607
-8662050;263250;227.394
-8661600;263250;227.176
-8661150;263250;226.955
-8660700;263250;226.734
-8660250;263250;226.518
-8659800;263250;226.307
-8659350;263250;226.104
-8658900;263250;225.908
-8754750;262800;204.635
-8754300;262800;204.616
-8753850;262800;204.613
-8753400;262800;204.629
-8752950;262800;204.673
-8752500;262800;204.758
-8752050;262800;204.905
-8751600;262800;205.149
-8751150;262800;205.514
-8750700;262800;205.988
-8750250;262800;206.537
-8749800;262800;207.134
-8749350;262800;207.754
-8748900;262800;208.379
-8748450;262800;208.989
-8748000;262800;209.567
-8747550;262800;210.102
-8747100;262800;210.587
-8746650;262800;211.022
-8746200;262800;211.394
-8745750;262800;211.671
-8745300;262800;211.815
-8744850;262800;211.798
-8744400;262800;211.619
-8743950;262800;211.315
-8743500;262800;211.015
-8743050;262800;210.993
-8742600;262800;211.048
-8742150;262800;211.1
-8741700;262800;211.155
-8741250;262800;211.219
-8740800;262800;211.287
-8740350;262800;211.312
-8739900;262800;211.24
-8739450;262800;211.133
-8739000;262800;211.137
-8738550;262800;211.392
-8738100;262800;211.826
-8737650;262800;212.354
-8737200;262800;212.954
-8736750;262800;213.614
-8736300;262800;214.294
-8735850;262800;215.019
-8735400;262800;215.786
-8734950;262800;216.58
-8734500;262800;217.379
-8734050;262800;218.154
-8733600;262800;218.888
-8733150;262800;219.586
-8732700;262800;220.27
-8732250;262800;220.987
-8731800;262800;221.845
-8731350;262800;222.722
-8730900;262800;223.554
-8730450;262800;224.319
-8730000;262800;224.991
-8729550;262800;225.628
-8729100;262800;226.668
-8728650;262800;227.597
-8728200;262800;228.263
-8727750;262800;228.654
-8727300;262800;228.777
-8726850;262800;228.64
-8726400;262800;228.246
-8725950;262800;227.617
-8725500;262800;226.796
-8725050;262800;225.84
-8724600;262800;224.803
-8724150;262800;223.733
-8723700;262800;222.67
-8723250;262800;221.647
-8722800;262800;220.696
-8722350;262800;219.842
-8721900;262800;219.11
-8721450;262800;218.524
-8721000;262800;218.124
-8720550;262800;217.967
-8720100;262800;218.06
-8719650;262800;218.325
-8719200;262800;218.703
-8718750;262800;219.168
-8718300;262800;219.703
-8717850;262800;220.294
-8717400;262800;220.87
-8716950;262800;221.132
-8716500;262800;221.309
-8716050;262800;221.446
-8715600;262800;221.559
-8715150;262800;221.677
-8714700;262800;221.825
-8714250;262800;222.026
-8713800;262800;222.332
-8713350;262800;222.867
-8712900;262800;223.749
-8712450;262800;224.82
-8712000;262800;225.912
-8711550;262800;226.967
-8711100;262800;227.967
-8710650;262800;228.903
-8710200;262800;229.698
-8709750;262800;230.02
-8709300;262800;230.18
-8708850;262800;230.265
-8708400;262800;230.293
-8707950;262800;230.275
-8707500;262800;230.213
-8707050;262800;230.097
-8706600;262800;229.905
-8706150;262800;229.609
-8705700;262800;229.199
-8705250;262800;228.685
-8704800;262800;228.073
-8704350;262800;227.312
-8703900;262800;226.366
-8703450;262800;225.377
-8703000;262800;224.507
-8702550;262800;223.818
-8702100;262800;223.278
-8701650;262800;222.824
-8701200;262800;222.413
-8700750;262800;222.029
-8700300;262800;221.663
-8699850;262800;221.308
-8699400;262800;220.955
-8698950;262800;220.6
-8698500;262800;220.255
-8698050;262800;219.942
-8697600;262800;219.684
-8697150;262800;219.494
-8696700;262800;219.37
-8696250;262800;219.306
-8695800;262800;219.286
-8695350;262800;219.296
-8694900;262800;219.318
-8694450;262800;219.32
-8694000;262800;219.276
-8693550;262800;219.213
-8693100;262800;219.159
-8692650;262800;219.071
-8692200;262800;218.66
-8691750;262800;218.223
-8691300;262800;217.843
-8690850;262800;217.543
-8690400;262800;217.373
-8689950;262800;217.382
-8689500;262800;217.536
-8689050;262800;217.794
-8688600;262800;218.141
-8688150;262800;218.56
-8687700;262800;219.029
-8687250;262800;219.516
-8686800;262800;219.963
-8686350;262800;220.35
-8685900;262800;220.835
-8685450;262800;221.339
-8685000;262800;221.849
-8684550;262800;222.37
-8684100;262800;222.899
-8683650;262800;223.429
-8683200;262800;223.951
-8682750;262800;224.46
-8682300;262800;224.951
-8681850;262800;225.408
-8681400;262800;225.814
-8680950;262800;226.157
-8680500;262800;226.502
-8680050;262800;227.14
-8679600;262800;227.809
-8679150;262800;228.378
-8678700;262800;228.643
-8678250;262800;228.821
-8677800;262800;228.967
-8677350;262800;229.104
-8676900;262800;229.247
-8676450;262800;229.387
-8676000;262800;229.528
-8675550;262800;229.68
-8675100;262800;229.839
-8674650;262800;230
-8674200;262800;230.155
-8673750;262800;230.291
-8673300;262800;230.391
-8672850;262800;230.437
-8672400;262800;230.415
-8671950;262800;230.339
-8671500;262800;230.231
-8671050;262800;230.11
-8670600;262800;229.987
-8670150;262800;229.872
-8669700;262800;229.754
-8669250;262800;229.616
-8668800;262800;229.472
-8668350;262800;229.338
-8667900;262800;229.215
-8667450;262800;229.103
-8667000;262800;228.996
-8666550;262800;228.888
-8666100;262800;228.775
-8665650;262800;228.653
-8665200;262800;228.52
-8664750;262800;228.374
-8664300;262800;228.215
-8663850;262800;228.045
-8663400;262800;227.864
-8662950;262800;227.672
-8662500;262800;227.468
-8662050;262800;227.252
-8661600;262800;227.029
-8661150;262800;226.804
-8660700;262800;226.58
-8660250;262800;226.36
-8659800;262800;226.145
-8659350;262800;225.937
-8658900;262800;225.738
-8658450;262800;225.549
-8754750;262350;204.588
-8754300;262350;204.585
-8753850;262350;204.603
-8753400;262350;204.649
-8752950;262350;204.732
-8752500;262350;204.862
-8752050;262350;205.056
-8751600;262350;205.331
-8751150;262350;205.699
-8750700;262350;206.15
-8750250;262350;206.669
-8749800;262350;207.235
-8749350;262350;207.831
-8748900;262350;208.441
-8748450;262350;209.054
-8748000;262350;209.656
-8747550;262350;210.236
-8747100;262350;210.79
-8746650;262350;211.324
-8746200;262350;211.83
-8745750;262350;212.258
-8745300;262350;212.538
-8744850;262350;212.622
-8744400;262350;212.493
-8743950;262350;212.182
-8743500;262350;211.813
-8743050;262350;211.798
-8742600;262350;211.837
-8742150;262350;211.877
-8741700;262350;211.931
-8741250;262350;212.01
-8740800;262350;212.108
-8740350;262350;212.2
-8739900;262350;212.252
-8739450;262350;212.26
-8739000;262350;212.273
-8738550;262350;212.379
-8738100;262350;212.622
-8737650;262350;212.996
-8737200;262350;213.482
-8736750;262350;214.058
-8736300;262350;214.701
-8735850;262350;215.405
-8735400;262350;216.161
